"sim","source","dat","site","singletons","s0","n0","nparts","skew","shannon","simpson","skew_percentile","shannon_percentile","simpson_percentile","skew_range","simpson_range","nsamples","skew_sd","skew_mean","simpson_sd","simpson_mean"
-99,"observed","bbs","68207",FALSE,60,849,"675600524062702711284729461",2.54894298826698,3.46143598499208,0.953586357399615,68.375,34.475,33.95,5.97221935042147,0.0998777748643523,4000,0.749869419027055,2.54894298826698,0.00991150832033675,0.95577785200076
-99,"observed","bbs","68208",FALSE,51,860,"519561607960900686589971139",2.21422955122458,3.27004279681234,0.944613304488913,62.725,17.65,19.95,6.01766557997316,0.118577609518659,4000,0.728231916268066,2.21422955122458,0.0105035641508664,0.951750692942131
-99,"observed","bbs","68209",FALSE,48,891,"1083434879695794799515749325",2.57928721276265,3.21819067177607,0.938921576407547,81.05,14.95,12.8,4.93800607147972,0.0986495457127706,4000,0.714973349447671,2.57928721276265,0.0103785020858565,0.950320343981025
-99,"observed","bbs","68210",FALSE,53,684,"469258660177769397501211",3.04649483674198,3.12220777616753,0.929627919701789,86.875,3.875,5.3,5.36815739575947,0.121054341506788,4000,0.749996654292457,3.04649483674198,0.0115667555048715,0.950927017073629
-99,"observed","bbs","68211",FALSE,60,653,"133114945163895742941225",2.87633586525043,3.34469709917726,0.943061708359814,76.55,17.325,14.8,5.71847104756431,0.11199106960688,4000,0.778320827352306,2.87633586525043,0.011444272065485,0.953641406490013
-99,"observed","bbs","68214",FALSE,59,854,"784187866761206613485020853",2.48545713784071,3.31674117956346,0.944155894015763,66.425,9.75,11.075,5.68859669111838,0.123770766032831,4000,0.761035239004261,2.48545713784071,0.0100043593880151,0.9555301974727
-99,"observed","bbs","68215",FALSE,63,584,"4260954316902303410176",1.96017605476444,3.66969184025656,0.964768249202477,24.7,85.425,85.675,6.59160353447116,0.125281478701445,4000,0.850922541777509,2.56948223329519,0.0121921575777514,0.964768249202477
-99,"observed","bbs","68216",FALSE,60,1065,"1991446545657659444255897471649",2.67674514534797,3.29579414047841,0.94278472084463,78.1,3.85,5.725,4.96115133998551,0.0767502038837091,4000,0.724061357769081,2.67674514534797,0.0087074966105714,0.957959663206154
-99,"observed","bbs","68217",FALSE,58,555,"1011162312764463935301",3.60381376124192,3.28601635763634,0.934592971349728,90.825,16.25,8.975,5.95669410670344,0.147747747747748,4000,0.798541529657388,3.60381376124192,0.0124562182309463,0.951126893920948
-99,"observed","bbs","68218",FALSE,54,422,"597565141714190316",1.97002193983441,3.48863859262685,0.957705352530267,27.25,76.825,79.275,5.32788972136218,0.134633094494733,4000,0.821824437937686,2.50234521943401,0.0139600045055225,0.957705352530267
