"sim","source","dat","site","singletons","s0","n0","nparts","skew","shannon","simpson","nsingletons","prop_off_actual","skew_percentile","shannon_percentile","simpson_percentile","skew_percentile_excl","simpson_percentile_excl","nsingletons_percentile","nsingletons_percentile_excl","nsingletons_mean","nsingletons_95","mean_prop_off_actual","prop_off_actual_2p5","prop_off_actual_97p5","prop_off_actual_5","prop_off_actual_95","prop_off_sim_95","mean_prop_off_sim","prop_off_sim_95_1t","skew_range","simpson_range","nsamples","skew_unique","simpson_unique","shannon_unique","skew_2p5","skew_97p5","skew_95","skew_min","simpson_max","shannon_min","shannon_2p5","shannon_97p5","shannon_max","shannon_5","shannon_range","simpson_2p5","simpson_5","simpson_97p5","skew_95_ratio_2t","simpson_95_ratio_2t","skew_95_ratio_1t","simpson_95_ratio_1t","shannon_95_ratio_2t","shannon_95_ratio_1t"
-99,"observed","mcdb","1018_jacknife_7",FALSE,16,1208,"1161060434777862851436",2.61634059371173,1.61403768775414,0.688220911363537,3,0,98.6,0,0.025,98.6,0.025,99.975,99.55,0.2175,1,0.331594370860927,0.197019867549669,0.451158940397351,0.221854304635762,0.43294701986755,0.235099337748344,0.133488463175397,0.563805104408353,3.59942521659504,0.268861563089338,4000,4000,3880,4000,0.168551260661549,2.48241673349935,2.21748349846943,-0.50004268619417,0.926809679400026,1.66828413511464,2.07254537334692,2.58350598762151,2.68815027575684,2.13106121115597,1.0198661406422,0.814549868975045,0.830101955506337,0.915042137680365,0.642843046764744,0.373769562114493,0.754988927713937,0.359693378192384,0.501007528255461,0.546237434895209
-99,"observed","mcdb","1018_jacknife_8",FALSE,16,1208,"1161060434777862851436",2.61241644239869,1.60037189407273,0.684094173501162,2,0,99,0,0,99,0,99.675,97.55,0.20275,1,0.340298220198676,0.207781456953642,0.457781456953642,0.232574503311258,0.442880794701987,0.230215231788079,0.134755750195827,0.570983213429256,3.47308687134795,0.208015821674488,4000,4000,3878,4000,0.148216776118464,2.43733557299367,2.22086132853203,-0.352023224326986,0.929010789000482,1.69524923182171,2.08739944879117,2.58195300745048,2.70405904529804,2.15292519328462,1.00880981347634,0.818804787893075,0.83300972270953,0.914990262214377,0.659102084592192,0.462394992587712,0.740806276423614,0.461508482951738,0.490234682546436,0.546320867076252
-99,"observed","mcdb","1018_jacknife_9",FALSE,15,1208,"205023672732395768268",2.57759425133709,1.57478935612713,0.672525327836498,2,0,98.8,0.025,0.075,98.8,0.075,99.65,97.425,0.19075,1,0.330023592715232,0.192880794701987,0.441225165562914,0.216887417218543,0.424668874172185,0.237582781456954,0.135981581125828,0.540481400437637,3.44012972278333,0.309621836761546,4000,4000,3869,4000,0.118839781149023,2.36856569282845,2.14640554606758,-0.438146128660584,0.921491930178501,1.55159988098396,2.00924778158395,2.52646302345621,2.61016068873973,2.06942710181053,1.05856080775577,0.802409879226788,0.820887241787641,0.910155804569975,0.653965429495265,0.347992010092514,0.751294829846433,0.32492762604577,0.488602296705837,0.510819579723151
-99,"observed","mcdb","1019_jacknife_1",FALSE,14,1242,"45655966867981296600",2.63983499088039,1.37343274330985,0.602617460280416,2,0,99.625,0,0,99.625,0,99.9,98.875,0.134,1,0.374428140096618,0.223832528180354,0.478260869565217,0.256803542673108,0.462157809983897,0.24561191626409,0.139052737520129,0.501016635859519,3.48756012495428,0.30264027943087,4000,4000,3886,4000,0.0791229237468851,2.33367395827428,2.08876971116661,-0.605576234182303,0.920171869692279,1.42823792418331,1.94055996194907,2.47296888136145,2.5804009699048,2.00625565601792,1.15216304572149,0.786255448720442,0.811216844163354,0.905938619078366,0.646455101489312,0.395463454444973,0.772558995060835,0.360014951525356,0.462095118732948,0.498319500889171
-99,"observed","mcdb","1019_jacknife_10",FALSE,17,1242,"9012329426920108872243",3.04332149836394,1.40119971528891,0.603689701043198,3,0,99.775,0,0,99.775,0,99.975,99.625,0.23325,1,0.407452495974235,0.274557165861514,0.50805152979066,0.302737520128824,0.49597423510467,0.234299516908213,0.131467303700159,0.568927789934354,3.6787013532297,0.257873255177743,4000,4000,3852,4000,0.180539448365944,2.48851267165819,2.26590299336255,-0.400718354757289,0.929794809161889,1.72488686876159,2.14786445722838,2.64532442601336,2.72126274301153,2.19945820144582,0.996375874249946,0.82833632834683,0.841807276715909,0.920312479741521,0.627388037701394,0.356671929127722,0.724881171932778,0.341204567279894,0.499269383815073,0.52370250530054
-99,"observed","mcdb","1019_jacknife_2",FALSE,16,1242,"1731796394166200541448",2.92460628481686,1.34939075743674,0.588950604318524,3,0,99.725,0,0,99.725,0,99.975,99.725,0.19275,1,0.409364130434783,0.271296296296296,0.509661835748792,0.301932367149758,0.497584541062802,0.238325281803543,0.134862318437802,0.563440860215054,3.63953249812515,0.273798688417466,4000,4000,3887,4000,0.162772374940219,2.47125199043534,2.21662344558596,-0.509321597628316,0.926808871463356,1.66027564636199,2.08715900767202,2.58732994453218,2.68644227106494,2.1445252528079,1.02616662470294,0.814711836915681,0.832216232195228,0.915250453141653,0.63427915994274,0.36719904250483,0.748982196097577,0.345482441186498,0.487416882228992,0.528098463944793
-99,"observed","mcdb","1019_jacknife_3",FALSE,16,1242,"1731796394166200541448",2.9226743693803,1.36925000732198,0.594938038227263,4,0,99.825,0,0,99.825,0,100,99.925,0.197,1,0.403078502415459,0.267270531400966,0.50402576489533,0.2914653784219,0.49194847020934,0.234299516908213,0.135140901771337,0.592074592074592,3.64154123685469,0.21960061300536,4000,4000,3860,4000,0.142163584314801,2.47659543698471,2.21789193491612,-0.559116621189719,0.925797568204626,1.84997255077948,2.08162437982493,2.58637523797662,2.67585297920603,2.14062896734411,0.825880428426551,0.814556478693915,0.831120718492069,0.914948326293107,0.641055998225143,0.457156499816973,0.762591544481432,0.4311319919232,0.611166993160663,0.64806477238069
-99,"observed","mcdb","1019_jacknife_4",FALSE,14,1242,"45655966867981296600",2.64792600339227,1.37692633363721,0.599084381588057,2,0,99.45,0,0.025,99.45,0.025,99.925,98.175,0.15725,1,0.378066626409018,0.223027375201288,0.480676328502415,0.253623188405797,0.464573268921095,0.248872785829307,0.139700585371786,0.554858299595142,3.38193815444856,0.338625820387355,4000,4000,3895,4000,0.124226796169872,2.36435112004423,2.14129354754636,-0.562757651008435,0.919261696759421,1.44242329429725,1.93994746418617,2.46203944924488,2.57344671620369,2.00698843417359,1.13102342190644,0.785094816163219,0.80747528141458,0.904266532863466,0.66237885542872,0.35192743590529,0.799556666936063,0.330117813275339,0.461610232773671,0.500836915539099
-99,"observed","mcdb","1019_jacknife_5",FALSE,14,1242,"45655966867981296600",2.65931874875026,1.35588635960158,0.594202898550725,2,0,99.55,0,0,99.55,0,99.95,98.5,0.138,1,0.37936231884058,0.223812399355878,0.48389694041868,0.256038647342995,0.466988727858293,0.246376811594203,0.139666559151865,0.53740157480315,3.43640870940615,0.322083232851279,4000,4000,3904,4000,0.069232775491997,2.34686136385227,2.16227545636507,-0.527247869237907,0.921385433602755,1.46799629792151,1.92929448009941,2.46107923218288,2.58987267019365,2.00144738292237,1.12187637227214,0.782196784055637,0.808536696046323,0.905164129332721,0.662793276633811,0.381787478312675,0.782655252339807,0.350371351397046,0.4740136838843,0.52450100725407
-99,"observed","mcdb","1019_jacknife_6",FALSE,16,1242,"1731796394166200541448",2.91480233561822,1.3621217733481,0.595259580801834,4,0,99.85,0,0,99.85,0,99.975,99.9,0.2165,1,0.405329307568438,0.26731078904992,0.50805152979066,0.295450885668277,0.494363929146538,0.233494363929147,0.134737992066455,0.477272727272727,3.50932335937801,0.261075715497056,4000,4000,3885,4000,0.145847399028386,2.42979796661206,2.20665776071283,-0.415179519043218,0.926104848810163,1.49581482015991,2.08015670811215,2.58702208488537,2.67407027503858,2.14417560604454,1.17825545487867,0.818143234251545,0.833353494571376,0.915681359087856,0.650823629997002,0.373600909799714,0.747106211443774,0.355266111450465,0.430182923978404,0.449728169557766
-99,"observed","mcdb","1019_jacknife_7",FALSE,15,1242,"298348927874847491215",2.81991089372848,1.37039882926054,0.59218936783174,2,0,99.675,0,0,99.675,0,99.775,98.025,0.166,1,0.393397544283414,0.254408212560387,0.490338164251208,0.281803542673108,0.475080515297906,0.240780998389694,0.137135265700483,0.520099999999999,3.45974416175134,0.325428312860925,4000,4000,3889,4000,0.136302941229688,2.41332472807337,2.16151377590546,-0.416820777319844,0.922470639791931,1.54099326404587,2.02762565389136,2.52944580232922,2.62901378912076,2.08076566237873,1.08802052507488,0.805746276977811,0.821681045324538,0.910328939350328,0.658147446859492,0.321369279314095,0.745238501080419,0.309713661916278,0.461223053125149,0.50389502229684
-99,"observed","mcdb","1019_jacknife_8",FALSE,15,1242,"298348927874847491215",2.78990640340921,1.35103465154643,0.591701867799326,2,0,99.8,0,0,99.8,0,99.825,98.25,0.177,1,0.394661030595813,0.249597423510467,0.49597423510467,0.280193236714976,0.482286634460547,0.241666666666666,0.136119186807574,0.571748400852878,3.50320548959502,0.288308297094967,4000,4000,3893,4000,0.135826127720028,2.37606941488305,2.13634768313835,-0.585270129566672,0.925374895304182,1.57677857713278,2.0021285348748,2.52550223748237,2.6477264944431,2.07090550773419,1.07094791731032,0.80102050871147,0.819262669166401,0.910150697150977,0.639483836679532,0.378519069826008,0.77689356813027,0.36805123961739,0.488701358999811,0.538607879417321
-99,"observed","mcdb","1019_jacknife_9",FALSE,15,1242,"298348927874847491215",2.78239432031157,1.37585193474507,0.601315731470461,3,0,99.75,0,0.025,99.75,0.025,100,99.775,0.16925,1,0.384872987117552,0.243941223832528,0.48792270531401,0.271296296296296,0.473429951690821,0.243961352657005,0.138684479115564,0.502772643253235,3.45287774694667,0.342097961575662,4000,4000,3896,4000,0.0946781744577968,2.39929670635771,2.19249255389701,-0.422778743252849,0.926095773011687,1.50499732940666,2.01444531077064,2.52952655608681,2.64642116528994,2.07437761477006,1.14142383588327,0.801608490798437,0.820444273300816,0.910591748543334,0.667448632937513,0.318573245052188,0.757417866723635,0.308834052165212,0.451262037048303,0.501166641642114
-99,"observed","mcdb","1020_jacknife_1",FALSE,15,1230,"261649987835710330378",2.50173605302494,1.62462164571062,0.698783792715976,3,0,98.55,0,0.075,98.55,0.075,99.95,99.675,0.17725,1,0.298234552845528,0.171544715447154,0.397560975609756,0.194308943089431,0.382926829268293,0.236585365853659,0.135571341463415,0.526422764227642,3.34160988841489,0.254817899398506,4000,4000,3886,4000,0.131941491780014,2.39180157395188,2.1446730823215,-0.352927266299708,0.919755436578756,1.67342532301893,2.00930347651673,2.5215545828094,2.60370247444159,2.06657860879554,0.930277151422663,0.803195617687884,0.818842025249521,0.909589827483641,0.676278846913468,0.417530362062078,0.747424275131636,0.396021674958627,0.550643542635973,0.577380477231581
-99,"observed","mcdb","1020_jacknife_10",FALSE,15,1230,"261649987835710330378",2.54301491271721,1.60881587233147,0.691023861458127,2,0,98.625,0,0.025,98.625,0.025,99.575,97.775,0.17625,1,0.308164024390244,0.178048780487805,0.40489837398374,0.204878048780488,0.388617886178862,0.241463414634146,0.136581504065041,0.59009009009009,3.65985186126124,0.236545706920484,4000,4000,3876,4000,0.144316580141004,2.38656850916152,2.16449807986492,-0.696256103622293,0.924324145680481,1.71223589223048,1.99760211110659,2.53107654811868,2.63730452506203,2.07575296566398,0.925068632831548,0.798623405380395,0.820393879304647,0.910390310000661,0.612661936608494,0.472496018107134,0.781658463766714,0.439366529745438,0.576686332320206,0.607037726140586
-99,"observed","mcdb","1020_jacknife_2",FALSE,13,1230,"5481905222533139361",2.18755044665039,1.64327759312778,0.710443519069337,1,0,97.2,0.375,0.425,97.2,0.425,98.75,88.275,0.13075,1,0.261111585365854,0.134959349593496,0.365040650406504,0.157723577235772,0.348821138211382,0.253658536585366,0.143693089430894,0.533980582524272,3.31643334787845,0.316401612796616,4000,4000,3906,4000,0.00069668593890908,2.21809283853853,1.99632870975393,-0.584801524778276,0.914356533809241,1.41041005361725,1.87082001352566,2.40236792022555,2.50923419743375,1.93218182172501,1.09882414381651,0.775007667393747,0.796025447815454,0.899231343776852,0.668608688915188,0.392613916487704,0.778284971770465,0.37399014798907,0.483742471159829,0.52515443800178
-99,"observed","mcdb","1020_jacknife_3",FALSE,13,1230,"5481905222533139361",2.20084934389749,1.6230015925848,0.703540220768061,0,0,97.05,0.175,0.25,97.05,0.25,89.65,0,0.11675,1,0.26737906504065,0.134146341463415,0.369126016260163,0.163414634146341,0.351219512195122,0.254471544715447,0.141339603193481,0.577777777777778,3.21642905275712,0.299777909974222,4000,4000,3894,4000,0.0738860835269393,2.2546189365882,2.0337485065878,-0.531347118919069,0.91327648886245,1.51074494598765,1.85716237151043,2.39642320556831,2.5009855376231,1.91421017169222,0.990240591635449,0.771157280719149,0.790303721329896,0.898633287064578,0.67799812067732,0.425234822527087,0.797497965424753,0.410212905757892,0.544575569425267,0.592558385191803
-99,"observed","mcdb","1020_jacknife_4",FALSE,14,1230,"40392975391856486842",2.32992339789006,1.64579866768524,0.708547822063586,1,0,97.875,0.1,0.2,97.875,0.2,98.475,86.8,0.15,1,0.279693292682927,0.153638211382114,0.378048780487805,0.178861788617886,0.36260162601626,0.24390243902439,0.138950757783785,0.542619542619542,3.31676084174811,0.353826426069139,4000,4000,3891,4000,0.102108364029801,2.27724028407146,2.07666807583306,-0.507193657156396,0.91852733161478,1.3578190353104,1.95137516103716,2.46502419665244,2.57027041158795,2.00872922756274,1.21245137627755,0.78913672417212,0.810278009121555,0.905012657809505,0.655800048246843,0.327493723192803,0.779031668628728,0.305939055191069,0.4236450596413,0.463145322783371
-99,"observed","mcdb","1020_jacknife_5",FALSE,14,1230,"40392975391856486842",2.2505461514895,1.66866554973774,0.718383237490911,2,0,97.275,0.125,0.35,97.275,0.35,99.875,98.325,0.159,1,0.269618495934959,0.145508130081301,0.38130081300813,0.167479674796748,0.364227642276423,0.250406504065041,0.139696544715447,0.551792828685259,3.56578607773476,0.333026637583449,4000,4000,3869,4000,0.0775071019157536,2.28038538861138,2.07551282080135,-0.681463903327159,0.920984863507172,1.41006568710594,1.94796949267954,2.46746466778327,2.5882778694008,2.0043507187416,1.17821218229486,0.78946252230815,0.810077202723247,0.905619803027298,0.61778195289131,0.348792761930469,0.773175020605817,0.333029398455053,0.440918183422513,0.495604407621938
-99,"observed","mcdb","1020_jacknife_6",FALSE,12,1230,"646213872247357084",2.11557204976668,1.64243542629215,0.708093066296517,0,0,97,0.6,0.65,97,0.65,90.8,0,0.10175,1,0.248016463414634,0.111361788617886,0.342276422764228,0.13739837398374,0.330894308943089,0.263414634146341,0.145547972358943,0.431111111111111,3.43750140951844,0.458302597660123,4000,4000,3904,4000,-0.00933030651600514,2.15522542143814,1.97396297163014,-0.827762796932692,0.906956176878842,1.13609107773757,1.77314362052761,2.32975142215676,2.42348371501624,1.837995449388,1.28739263727867,0.751303291691454,0.777659990746249,0.892458027629057,0.62968868084257,0.307994623330247,0.815047162105839,0.282119688591595,0.432352792389527,0.454786091417969
-99,"observed","mcdb","1020_jacknife_7",FALSE,14,1230,"40392975391856486842",2.32702267842872,1.63917137870199,0.70757089034305,1,0,97.825,0.15,0.275,97.825,0.275,98.425,87.325,0.1445,1,0.279742276422764,0.148780487804878,0.378882113821138,0.17479674796748,0.36260162601626,0.239837398373984,0.138345968605973,0.417886178861789,3.64413838611857,0.356287923854848,4000,4000,3887,4000,0.0798685436569369,2.29774873158302,2.09465510491821,-0.73920551555236,0.920696675259436,1.44575866701098,1.93580481061502,2.45945690297478,2.58101721513604,1.99569974294343,1.13525854812505,0.7870972304845,0.80677044087514,0.904716306431357,0.608615796912253,0.330123667045125,0.777649013348518,0.319758899352167,0.461262408659778,0.515580766301469
-99,"observed","mcdb","1020_jacknife_8",FALSE,13,1230,"5481905222533139361",2.18693143958911,1.60691230544968,0.700839447418864,1,0,96.8,0.175,0.375,96.8,0.375,98.95,88.625,0.12425,1,0.27090487804878,0.13900406504065,0.373983739837398,0.163414634146341,0.359349593495935,0.260975609756098,0.143164265059359,0.499108734402852,3.25304477466833,0.310417079780554,4000,4000,3898,4000,0.029118667760528,2.23512853550698,2.05193512798571,-0.512882787288966,0.914457003106616,1.44682478528621,1.85210436877627,2.3959663695744,2.50838290610602,1.9176467057768,1.06155812081982,0.76590174499306,0.792212109194263,0.89820761451517,0.67813695185655,0.426219683580691,0.788436093854927,0.393808530119455,0.512324280820457,0.556480317698492
-99,"observed","mcdb","1020_jacknife_9",FALSE,15,1230,"261649987835710330378",2.42219764764364,1.63100694290722,0.704839711811752,2,0,97.675,0,0.05,97.675,0.05,99.8,98.15,0.1655,1,0.299430081300813,0.173170731707317,0.409756097560976,0.198373983739837,0.390243902439024,0.240772357723577,0.138371624836809,0.501262135922329,3.72563121003311,0.275808050763435,4000,4000,3869,4000,0.149496365520947,2.39493830416052,2.15294044649267,-0.78355129608628,0.925498050102452,1.65380142152901,2.01378107597532,2.52722894928382,2.64080747893001,2.06857576470357,0.987006057401001,0.804453962588407,0.820622446956177,0.911085002313438,0.602701075885505,0.386613224051573,0.788186370854687,0.380248520142833,0.520207418645955,0.579765149297315
-99,"observed","mcdb","1021_jacknife_1",FALSE,10,47,"10936",-0.117204505336952,2.15605510877295,0.874603893164328,2,0,3.3741415347865,88.9519259480442,92.5350851000299,3.3741415347865,91.758733950433,57.5694237085697,38.5786802030457,2.29650641982681,6,0.194418149590541,0.0638297872340425,0.404255319148936,0.0851063829787234,0.361702127659574,0.340425531914894,0.182887238489737,0.625,4.55367983064247,0.460842009959258,3349,3194,399,3098,-0.194312732532315,2.12767079076811,2.03275255687211,-2.27683991532123,0.897238569488456,1.10292816810892,1.53903709484891,2.22253281144363,2.28802236887272,1.62155536651802,1.18509420076381,0.66337709370756,0.702580353100951,0.884563150746944,0.509913654375832,0.479960707269155,0.946397777725473,0.422396856581532,0.576743786404654,0.562374705677542
