"rank","abund","site","dat","singletons","sim","source"
5,3,"262013020490","fia_small",FALSE,-99,"observed"
3,3,"262013029002","fia_small",FALSE,-99,"observed"
4,3,"262013029005","fia_small",FALSE,-99,"observed"
2,3,"262043020021","fia_small",FALSE,-99,"observed"
2,3,"262043020077","fia_small",FALSE,-99,"observed"
3,3,"262043020077","fia_small",FALSE,-99,"observed"
2,3,"262043020104","fia_small",FALSE,-99,"observed"
3,3,"262043020104","fia_small",FALSE,-99,"observed"
4,3,"262043020112","fia_small",FALSE,-99,"observed"
4,3,"262043020193","fia_small",FALSE,-99,"observed"
5,3,"262043020205","fia_small",FALSE,-99,"observed"
5,3,"262043020218","fia_small",FALSE,-99,"observed"
6,3,"262043020218","fia_small",FALSE,-99,"observed"
4,3,"262043020221","fia_small",FALSE,-99,"observed"
3,3,"262043020245","fia_small",FALSE,-99,"observed"
5,3,"262043020298","fia_small",FALSE,-99,"observed"
3,3,"262043020323","fia_small",FALSE,-99,"observed"
2,3,"262053020014","fia_small",FALSE,-99,"observed"
2,3,"262053020037","fia_small",FALSE,-99,"observed"
3,3,"262053020044","fia_small",FALSE,-99,"observed"
4,3,"262053020044","fia_small",FALSE,-99,"observed"
2,3,"262053020053","fia_small",FALSE,-99,"observed"
4,3,"262053020063","fia_small",FALSE,-99,"observed"
4,3,"262053020072","fia_small",FALSE,-99,"observed"
3,3,"262053020082","fia_small",FALSE,-99,"observed"
4,3,"262053020132","fia_small",FALSE,-99,"observed"
4,3,"262053020188","fia_small",FALSE,-99,"observed"
2,3,"262053020339","fia_small",FALSE,-99,"observed"
6,3,"262053020373","fia_small",FALSE,-99,"observed"
3,3,"262053020401","fia_small",FALSE,-99,"observed"
3,3,"262053020402","fia_small",FALSE,-99,"observed"
4,3,"262053020431","fia_small",FALSE,-99,"observed"
2,3,"262053020433","fia_small",FALSE,-99,"observed"
1,3,"262053020434","fia_small",FALSE,-99,"observed"
2,3,"262053020436","fia_small",FALSE,-99,"observed"
3,3,"262053020436","fia_small",FALSE,-99,"observed"
2,3,"262053029022","fia_small",FALSE,-99,"observed"
2,3,"262053029052","fia_small",FALSE,-99,"observed"
3,3,"262053029061","fia_small",FALSE,-99,"observed"
5,3,"262053029092","fia_small",FALSE,-99,"observed"
5,3,"262053029093","fia_small",FALSE,-99,"observed"
3,3,"262053029119","fia_small",FALSE,-99,"observed"
3,3,"262053029139","fia_small",FALSE,-99,"observed"
3,3,"262061020091","fia_small",FALSE,-99,"observed"
4,3,"262061020180","fia_small",FALSE,-99,"observed"
4,3,"262061020189","fia_small",FALSE,-99,"observed"
3,3,"262061020229","fia_small",FALSE,-99,"observed"
3,3,"262061020231","fia_small",FALSE,-99,"observed"
2,3,"262061020242","fia_small",FALSE,-99,"observed"
1,3,"262061020243","fia_small",FALSE,-99,"observed"
1,3,"262061020254","fia_small",FALSE,-99,"observed"
3,3,"262061020276","fia_small",FALSE,-99,"observed"
4,3,"262061020276","fia_small",FALSE,-99,"observed"
4,3,"262061020314","fia_small",FALSE,-99,"observed"
5,3,"262061020314","fia_small",FALSE,-99,"observed"
5,3,"262061020336","fia_small",FALSE,-99,"observed"
3,3,"262061020371","fia_small",FALSE,-99,"observed"
2,3,"262061020411","fia_small",FALSE,-99,"observed"
3,3,"262061020411","fia_small",FALSE,-99,"observed"
4,3,"262061020411","fia_small",FALSE,-99,"observed"
1,3,"262061020461","fia_small",FALSE,-99,"observed"
5,3,"262061029021","fia_small",FALSE,-99,"observed"
2,3,"262061029054","fia_small",FALSE,-99,"observed"
3,3,"262061029076","fia_small",FALSE,-99,"observed"
2,3,"262071020040","fia_small",FALSE,-99,"observed"
3,3,"262071020072","fia_small",FALSE,-99,"observed"
6,3,"262071020156","fia_small",FALSE,-99,"observed"
4,3,"262071020216","fia_small",FALSE,-99,"observed"
2,3,"262071020342","fia_small",FALSE,-99,"observed"
3,3,"262071020388","fia_small",FALSE,-99,"observed"
3,3,"262071020528","fia_small",FALSE,-99,"observed"
4,3,"262071029040","fia_small",FALSE,-99,"observed"
5,3,"262071029040","fia_small",FALSE,-99,"observed"
3,3,"262083020199","fia_small",FALSE,-99,"observed"
2,3,"262083020213","fia_small",FALSE,-99,"observed"
4,3,"262083020225","fia_small",FALSE,-99,"observed"
5,3,"262083020225","fia_small",FALSE,-99,"observed"
3,3,"262083020301","fia_small",FALSE,-99,"observed"
2,3,"262083020316","fia_small",FALSE,-99,"observed"
3,3,"262083020324","fia_small",FALSE,-99,"observed"
4,3,"262083020324","fia_small",FALSE,-99,"observed"
7,3,"262103011007","fia_small",FALSE,-99,"observed"
2,3,"262103020055","fia_small",FALSE,-99,"observed"
3,3,"262103020136","fia_small",FALSE,-99,"observed"
3,3,"262103020139","fia_small",FALSE,-99,"observed"
2,3,"262103020190","fia_small",FALSE,-99,"observed"
1,3,"262103020314","fia_small",FALSE,-99,"observed"
5,3,"262103020392","fia_small",FALSE,-99,"observed"
3,3,"262103020505","fia_small",FALSE,-99,"observed"
4,3,"262103020505","fia_small",FALSE,-99,"observed"
1,3,"262103020521","fia_small",FALSE,-99,"observed"
4,3,"262103020537","fia_small",FALSE,-99,"observed"
4,3,"262103020608","fia_small",FALSE,-99,"observed"
4,3,"262103020700","fia_small",FALSE,-99,"observed"
3,3,"262103020754","fia_small",FALSE,-99,"observed"
3,3,"262103020836","fia_small",FALSE,-99,"observed"
4,3,"262103020836","fia_small",FALSE,-99,"observed"
3,3,"262103020856","fia_small",FALSE,-99,"observed"
5,3,"262103020861","fia_small",FALSE,-99,"observed"
6,3,"262103020861","fia_small",FALSE,-99,"observed"
3,3,"262103020918","fia_small",FALSE,-99,"observed"
4,3,"262103020918","fia_small",FALSE,-99,"observed"
3,3,"262103020940","fia_small",FALSE,-99,"observed"
2,3,"262103020949","fia_small",FALSE,-99,"observed"
7,3,"262103020993","fia_small",FALSE,-99,"observed"
3,3,"262103029007","fia_small",FALSE,-99,"observed"
3,3,"262131020005","fia_small",FALSE,-99,"observed"
4,3,"262131020018","fia_small",FALSE,-99,"observed"
3,3,"262131020079","fia_small",FALSE,-99,"observed"
4,3,"262131020079","fia_small",FALSE,-99,"observed"
5,3,"262131020080","fia_small",FALSE,-99,"observed"
4,3,"262131020109","fia_small",FALSE,-99,"observed"
3,3,"262131020152","fia_small",FALSE,-99,"observed"
4,3,"262131020160","fia_small",FALSE,-99,"observed"
1,3,"262131020189","fia_small",FALSE,-99,"observed"
2,3,"262131020189","fia_small",FALSE,-99,"observed"
3,3,"262131020214","fia_small",FALSE,-99,"observed"
4,3,"262131020214","fia_small",FALSE,-99,"observed"
2,3,"262131020314","fia_small",FALSE,-99,"observed"
2,3,"262131020323","fia_small",FALSE,-99,"observed"
2,3,"262131020391","fia_small",FALSE,-99,"observed"
1,3,"262131020442","fia_small",FALSE,-99,"observed"
3,3,"262131020472","fia_small",FALSE,-99,"observed"
4,3,"262131020472","fia_small",FALSE,-99,"observed"
5,3,"262131020484","fia_small",FALSE,-99,"observed"
6,3,"262131020484","fia_small",FALSE,-99,"observed"
5,3,"262131020518","fia_small",FALSE,-99,"observed"
3,3,"262131020561","fia_small",FALSE,-99,"observed"
1,3,"262131029036","fia_small",FALSE,-99,"observed"
6,3,"262131029072","fia_small",FALSE,-99,"observed"
3,3,"262131029075","fia_small",FALSE,-99,"observed"
3,3,"262131029091","fia_small",FALSE,-99,"observed"
4,3,"262131029091","fia_small",FALSE,-99,"observed"
5,3,"262131029091","fia_small",FALSE,-99,"observed"
4,3,"263001020019","fia_small",FALSE,-99,"observed"
5,3,"263001020066","fia_small",FALSE,-99,"observed"
2,3,"263001020171","fia_small",FALSE,-99,"observed"
3,3,"263001020201","fia_small",FALSE,-99,"observed"
2,3,"263001020227","fia_small",FALSE,-99,"observed"
3,3,"263001020227","fia_small",FALSE,-99,"observed"
2,3,"263001020240","fia_small",FALSE,-99,"observed"
3,3,"263001020242","fia_small",FALSE,-99,"observed"
2,3,"263001029010","fia_small",FALSE,-99,"observed"
3,3,"263007020048","fia_small",FALSE,-99,"observed"
4,3,"263007020079","fia_small",FALSE,-99,"observed"
2,3,"263007020135","fia_small",FALSE,-99,"observed"
3,3,"263007020135","fia_small",FALSE,-99,"observed"
6,3,"263007020194","fia_small",FALSE,-99,"observed"
2,3,"263009020118","fia_small",FALSE,-99,"observed"
2,3,"263009020122","fia_small",FALSE,-99,"observed"
3,3,"263009020224","fia_small",FALSE,-99,"observed"
4,3,"263009020224","fia_small",FALSE,-99,"observed"
6,3,"263009020225","fia_small",FALSE,-99,"observed"
2,3,"263009020251","fia_small",FALSE,-99,"observed"
2,3,"263011020006","fia_small",FALSE,-99,"observed"
3,3,"263011020006","fia_small",FALSE,-99,"observed"
3,3,"263011020054","fia_small",FALSE,-99,"observed"
3,3,"263011020086","fia_small",FALSE,-99,"observed"
1,3,"263017020080","fia_small",FALSE,-99,"observed"
2,3,"263017020080","fia_small",FALSE,-99,"observed"
1,3,"263019020001","fia_small",FALSE,-99,"observed"
2,3,"263019020001","fia_small",FALSE,-99,"observed"
2,3,"263019020053","fia_small",FALSE,-99,"observed"
2,3,"263019020073","fia_small",FALSE,-99,"observed"
5,3,"263019020109","fia_small",FALSE,-99,"observed"
5,3,"263019020121","fia_small",FALSE,-99,"observed"
2,3,"263019020209","fia_small",FALSE,-99,"observed"
3,3,"263019020215","fia_small",FALSE,-99,"observed"
6,3,"263019020216","fia_small",FALSE,-99,"observed"
7,3,"263019020216","fia_small",FALSE,-99,"observed"
3,3,"263029020035","fia_small",FALSE,-99,"observed"
3,3,"263029020073","fia_small",FALSE,-99,"observed"
2,3,"263029020112","fia_small",FALSE,-99,"observed"
3,3,"263029020123","fia_small",FALSE,-99,"observed"
5,3,"263031020095","fia_small",FALSE,-99,"observed"
4,3,"263031020106","fia_small",FALSE,-99,"observed"
7,3,"263031020131","fia_small",FALSE,-99,"observed"
8,3,"263031020131","fia_small",FALSE,-99,"observed"
4,3,"263031020281","fia_small",FALSE,-99,"observed"
5,3,"263031020281","fia_small",FALSE,-99,"observed"
3,3,"263031020291","fia_small",FALSE,-99,"observed"
1,3,"263031020316","fia_small",FALSE,-99,"observed"
3,3,"263031020325","fia_small",FALSE,-99,"observed"
4,3,"263031020325","fia_small",FALSE,-99,"observed"
2,3,"263035020070","fia_small",FALSE,-99,"observed"
5,3,"263035020139","fia_small",FALSE,-99,"observed"
3,3,"263035020177","fia_small",FALSE,-99,"observed"
1,3,"263035020227","fia_small",FALSE,-99,"observed"
2,3,"263035020981","fia_small",FALSE,-99,"observed"
2,3,"263039020025","fia_small",FALSE,-99,"observed"
3,3,"263039020025","fia_small",FALSE,-99,"observed"
6,3,"263039020051","fia_small",FALSE,-99,"observed"
1,3,"263039020154","fia_small",FALSE,-99,"observed"
1,3,"263039020166","fia_small",FALSE,-99,"observed"
2,3,"263039020166","fia_small",FALSE,-99,"observed"
2,3,"263039020168","fia_small",FALSE,-99,"observed"
3,3,"263039020168","fia_small",FALSE,-99,"observed"
3,3,"263047020020","fia_small",FALSE,-99,"observed"
3,3,"263047020030","fia_small",FALSE,-99,"observed"
6,3,"263047020041","fia_small",FALSE,-99,"observed"
2,3,"263047020073","fia_small",FALSE,-99,"observed"
4,3,"263047020145","fia_small",FALSE,-99,"observed"
2,3,"263047020159","fia_small",FALSE,-99,"observed"
4,3,"263047020201","fia_small",FALSE,-99,"observed"
5,3,"263047020201","fia_small",FALSE,-99,"observed"
4,3,"263051020061","fia_small",FALSE,-99,"observed"
2,3,"263051020115","fia_small",FALSE,-99,"observed"
3,3,"263051020222","fia_small",FALSE,-99,"observed"
6,3,"263051020241","fia_small",FALSE,-99,"observed"
4,3,"263055020152","fia_small",FALSE,-99,"observed"
2,3,"263055020241","fia_small",FALSE,-99,"observed"
3,3,"263069020052","fia_small",FALSE,-99,"observed"
2,3,"263069020097","fia_small",FALSE,-99,"observed"
3,3,"263069020212","fia_small",FALSE,-99,"observed"
3,3,"263069020214","fia_small",FALSE,-99,"observed"
2,3,"263069020251","fia_small",FALSE,-99,"observed"
1,3,"263069029022","fia_small",FALSE,-99,"observed"
4,3,"263073020021","fia_small",FALSE,-99,"observed"
4,3,"263079020023","fia_small",FALSE,-99,"observed"
4,3,"263079020045","fia_small",FALSE,-99,"observed"
5,3,"263079020045","fia_small",FALSE,-99,"observed"
2,3,"263079020070","fia_small",FALSE,-99,"observed"
3,3,"263079020070","fia_small",FALSE,-99,"observed"
3,3,"263079020113","fia_small",FALSE,-99,"observed"
4,3,"263079020113","fia_small",FALSE,-99,"observed"
2,3,"263085020010","fia_small",FALSE,-99,"observed"
1,3,"263085020017","fia_small",FALSE,-99,"observed"
1,3,"263085020113","fia_small",FALSE,-99,"observed"
2,3,"263085020113","fia_small",FALSE,-99,"observed"
3,3,"263085020205","fia_small",FALSE,-99,"observed"
4,3,"263085020225","fia_small",FALSE,-99,"observed"
2,3,"263085020231","fia_small",FALSE,-99,"observed"
3,3,"263085020231","fia_small",FALSE,-99,"observed"
4,3,"263085020231","fia_small",FALSE,-99,"observed"
7,3,"263085029001","fia_small",FALSE,-99,"observed"
8,3,"263085029001","fia_small",FALSE,-99,"observed"
3,3,"263085029034","fia_small",FALSE,-99,"observed"
4,3,"263085029034","fia_small",FALSE,-99,"observed"
2,3,"263085029043","fia_small",FALSE,-99,"observed"
2,3,"263085029048","fia_small",FALSE,-99,"observed"
3,3,"263085029048","fia_small",FALSE,-99,"observed"
1,3,"263089020089","fia_small",FALSE,-99,"observed"
1,3,"263089020105","fia_small",FALSE,-99,"observed"
6,3,"263089020133","fia_small",FALSE,-99,"observed"
4,3,"263089020230","fia_small",FALSE,-99,"observed"
5,3,"263089020230","fia_small",FALSE,-99,"observed"
3,3,"263089020238","fia_small",FALSE,-99,"observed"
2,3,"263101020036","fia_small",FALSE,-99,"observed"
1,3,"263101020045","fia_small",FALSE,-99,"observed"
5,3,"263101020210","fia_small",FALSE,-99,"observed"
6,3,"263101020210","fia_small",FALSE,-99,"observed"
4,3,"263101020238","fia_small",FALSE,-99,"observed"
5,3,"263101020238","fia_small",FALSE,-99,"observed"
5,3,"263101029017","fia_small",FALSE,-99,"observed"
6,3,"263105020001","fia_small",FALSE,-99,"observed"
5,3,"263105020023","fia_small",FALSE,-99,"observed"
5,3,"263105020044","fia_small",FALSE,-99,"observed"
6,3,"263105020044","fia_small",FALSE,-99,"observed"
3,3,"263105020117","fia_small",FALSE,-99,"observed"
2,3,"263105020215","fia_small",FALSE,-99,"observed"
5,3,"263105020235","fia_small",FALSE,-99,"observed"
6,3,"263105020235","fia_small",FALSE,-99,"observed"
7,3,"263105020235","fia_small",FALSE,-99,"observed"
5,3,"263105020258","fia_small",FALSE,-99,"observed"
1,3,"263107020106","fia_small",FALSE,-99,"observed"
4,3,"263107020186","fia_small",FALSE,-99,"observed"
6,3,"263107020207","fia_small",FALSE,-99,"observed"
5,3,"263107020220","fia_small",FALSE,-99,"observed"
6,3,"263107020220","fia_small",FALSE,-99,"observed"
3,3,"263111020050","fia_small",FALSE,-99,"observed"
4,3,"263111020234","fia_small",FALSE,-99,"observed"
2,3,"263111020239","fia_small",FALSE,-99,"observed"
2,3,"263111020249","fia_small",FALSE,-99,"observed"
3,3,"263111020249","fia_small",FALSE,-99,"observed"
4,3,"263113020026","fia_small",FALSE,-99,"observed"
2,3,"263113020091","fia_small",FALSE,-99,"observed"
2,3,"263113020110","fia_small",FALSE,-99,"observed"
3,3,"263113020127","fia_small",FALSE,-99,"observed"
3,3,"263113020193","fia_small",FALSE,-99,"observed"
2,3,"263113020208","fia_small",FALSE,-99,"observed"
4,3,"263113020228","fia_small",FALSE,-99,"observed"
5,3,"263113020228","fia_small",FALSE,-99,"observed"
3,3,"263113020251","fia_small",FALSE,-99,"observed"
2,3,"263113020254","fia_small",FALSE,-99,"observed"
3,3,"263113020260","fia_small",FALSE,-99,"observed"
3,3,"263119020023","fia_small",FALSE,-99,"observed"
4,3,"263119020039","fia_small",FALSE,-99,"observed"
5,3,"263119020039","fia_small",FALSE,-99,"observed"
4,3,"263119020047","fia_small",FALSE,-99,"observed"
3,3,"263119020062","fia_small",FALSE,-99,"observed"
4,3,"263119020062","fia_small",FALSE,-99,"observed"
3,3,"263119020100","fia_small",FALSE,-99,"observed"
2,3,"263119020123","fia_small",FALSE,-99,"observed"
4,3,"263119020125","fia_small",FALSE,-99,"observed"
3,3,"263119020152","fia_small",FALSE,-99,"observed"
3,3,"263119020200","fia_small",FALSE,-99,"observed"
3,3,"263119020230","fia_small",FALSE,-99,"observed"
3,3,"263123020100","fia_small",FALSE,-99,"observed"
3,3,"263123020106","fia_small",FALSE,-99,"observed"
2,3,"263123020167","fia_small",FALSE,-99,"observed"
2,3,"263123020223","fia_small",FALSE,-99,"observed"
3,3,"263123020223","fia_small",FALSE,-99,"observed"
3,3,"263123020245","fia_small",FALSE,-99,"observed"
3,3,"263123020265","fia_small",FALSE,-99,"observed"
4,3,"263123020265","fia_small",FALSE,-99,"observed"
2,3,"263127020010","fia_small",FALSE,-99,"observed"
5,3,"263127020116","fia_small",FALSE,-99,"observed"
3,3,"263127020149","fia_small",FALSE,-99,"observed"
4,3,"263127020203","fia_small",FALSE,-99,"observed"
5,3,"263127020203","fia_small",FALSE,-99,"observed"
5,3,"263129020021","fia_small",FALSE,-99,"observed"
5,3,"263129020026","fia_small",FALSE,-99,"observed"
5,3,"263129020031","fia_small",FALSE,-99,"observed"
4,3,"263129020117","fia_small",FALSE,-99,"observed"
2,3,"263129020140","fia_small",FALSE,-99,"observed"
3,3,"263129020140","fia_small",FALSE,-99,"observed"
4,3,"263129020140","fia_small",FALSE,-99,"observed"
2,3,"263129020177","fia_small",FALSE,-99,"observed"
4,3,"263129020223","fia_small",FALSE,-99,"observed"
5,3,"263129020223","fia_small",FALSE,-99,"observed"
6,3,"263129020223","fia_small",FALSE,-99,"observed"
7,3,"263129020223","fia_small",FALSE,-99,"observed"
8,3,"263129020223","fia_small",FALSE,-99,"observed"
9,3,"263129020223","fia_small",FALSE,-99,"observed"
6,3,"263129020252","fia_small",FALSE,-99,"observed"
1,3,"263133020011","fia_small",FALSE,-99,"observed"
3,3,"263133020047","fia_small",FALSE,-99,"observed"
5,3,"263133020083","fia_small",FALSE,-99,"observed"
6,3,"263133020083","fia_small",FALSE,-99,"observed"
6,3,"263133020161","fia_small",FALSE,-99,"observed"
7,3,"263133020161","fia_small",FALSE,-99,"observed"
3,3,"263133020211","fia_small",FALSE,-99,"observed"
3,3,"263133020217","fia_small",FALSE,-99,"observed"
4,3,"263135020004","fia_small",FALSE,-99,"observed"
5,3,"263135020004","fia_small",FALSE,-99,"observed"
2,3,"263135020008","fia_small",FALSE,-99,"observed"
3,3,"263135020008","fia_small",FALSE,-99,"observed"
1,3,"263135020049","fia_small",FALSE,-99,"observed"
2,3,"263135020091","fia_small",FALSE,-99,"observed"
3,3,"263135020091","fia_small",FALSE,-99,"observed"
3,3,"263135020227","fia_small",FALSE,-99,"observed"
1,3,"263135020246","fia_small",FALSE,-99,"observed"
2,3,"263135020246","fia_small",FALSE,-99,"observed"
3,3,"263135029004","fia_small",FALSE,-99,"observed"
1,3,"263135029032","fia_small",FALSE,-99,"observed"
2,3,"263135029032","fia_small",FALSE,-99,"observed"
2,3,"263137020066","fia_small",FALSE,-99,"observed"
4,3,"263137020070","fia_small",FALSE,-99,"observed"
3,3,"263137020089","fia_small",FALSE,-99,"observed"
4,3,"263137020137","fia_small",FALSE,-99,"observed"
5,3,"263137020147","fia_small",FALSE,-99,"observed"
4,3,"263137020152","fia_small",FALSE,-99,"observed"
1,3,"263137020209","fia_small",FALSE,-99,"observed"
2,3,"263137020209","fia_small",FALSE,-99,"observed"
3,3,"263137020211","fia_small",FALSE,-99,"observed"
2,3,"263137020219","fia_small",FALSE,-99,"observed"
2,3,"263137020231","fia_small",FALSE,-99,"observed"
2,3,"263137020238","fia_small",FALSE,-99,"observed"
3,3,"263141020022","fia_small",FALSE,-99,"observed"
4,3,"263141020022","fia_small",FALSE,-99,"observed"
2,3,"263141020066","fia_small",FALSE,-99,"observed"
3,3,"263141020203","fia_small",FALSE,-99,"observed"
4,3,"263141020203","fia_small",FALSE,-99,"observed"
2,3,"263141020235","fia_small",FALSE,-99,"observed"
1,3,"263141025555","fia_small",FALSE,-99,"observed"
2,3,"263141025555","fia_small",FALSE,-99,"observed"
3,3,"263143010261","fia_small",FALSE,-99,"observed"
