"source","dat","site","singletons","s0","n0","sim","nparts","real_po","real_r2","best_po_sim","sim_pos_from_best","sim_r2_from_best","ncomparisons","real_po_percentile","real_po_percentile_excl","real_r2_percentile","real_r2_percentile_excl"
"observed","mcdb","1469",TRUE,16,132,-99,"228773823",0.348484848484849,0.650177514792899,1631,0.122369607553404,0.799908358986823,3999,99.8999749937484,99.8749687421855,10.752688172043,10.752688172043
"observed","mcdb","1470",TRUE,10,158,-99,"115496010",0.221518987341772,0.820661404735738,1567,0.120848250037193,0.779633618778241,3999,96.5241310327582,95.9489872468117,33.6834208552138,33.6834208552138
"observed","mcdb","1471",TRUE,8,145,-99,"10420532",0.193103448275862,0.80324100678083,1858,0.124705456176364,0.81323038327859,3998,88.6693346673337,87.343671835918,29.9649824912456,29.9649824912456
"observed","mcdb","1472",TRUE,12,166,-99,"667524961",0.240963855421687,0.717847403862207,2363,0.118439248366308,0.825390056665181,3999,97.6744186046512,97.5243810952738,13.5283820955239,13.5283820955239
"observed","mcdb","1473",TRUE,20,195,-99,"61231755917",0.384615384615385,0.656438708886369,1021,0.114395265483037,0.841901986623377,3999,100,100,8.52713178294574,8.52713178294574
"observed","mcdb","1474",TRUE,14,93,-99,"4332454",0.559139784946237,0.39340011618516,3858,0.122038705372039,0.794920714682934,3996,100,100,5.20520520520521,5.20520520520521
"observed","mcdb","1475",TRUE,16,116,-99,"53662038",0.637931034482759,0.288222299732589,2060,0.123216780804195,0.829313532995638,3998,100,100,1.67583791895948,1.67583791895948
"observed","mcdb","1476",TRUE,12,136,-99,"100695843",0.580882352941177,0.396662314809559,2833,0.120729482388253,0.81568476619943,3998,100,100,3.87693846923462,3.87693846923462
"observed","mcdb","1477",TRUE,6,94,-99,"106491",0.457446808510638,0.541996624691679,991,0.131983335053422,0.678612671538985,3917,99.9744702578504,99.9489405157008,13.1222874648966,13.1222874648966
"observed","mcdb","1478",TRUE,17,156,-99,"1946848910",0.596153846153846,0.322557459256164,2175,0.122995492462859,0.836620926246588,3999,100,100,1.65041260315079,1.65041260315079
"observed","mcdb","1479",TRUE,14,81,-99,"1140588",0.345679012345679,0.575336368927385,1668,0.124933072121173,0.767677609819172,3989,99.7242416645776,99.6741037854099,10.2281273502131,10.2281273502131
"observed","mcdb","1480",TRUE,12,48,-99,"12384",0.270833333333333,0.651821862348178,2865,0.130406195207481,0.733826961474242,3422,97.60374050263,96.2010520163647,15.8971361776739,15.8971361776739
"observed","mcdb","1481",TRUE,5,33,-99,"540",0.303030303030303,0.652128764278297,136,0.134279598963614,0.366607897908085,538,97.7695167286245,96.6542750929368,23.9776951672862,23.7918215613383
"observed","mcdb","1482",TRUE,6,38,-99,"1540",0.184210526315789,0.774117647058824,764,0.13358042994811,0.591511180732657,1420,85.9859154929577,78.0985915492958,35.2112676056338,35.1408450704225
"observed","mcdb","1483",TRUE,22,54,-99,"8252",0.296296296296296,0.585391213932935,2815,0.11597273289678,0.644655710712848,3173,99.9369681689253,99.6848408446265,17.7749763630633,17.7749763630633
"observed","mcdb","1484",TRUE,10,64,-99,"100654",0.203125,0.766881028938907,1503,0.132230251403777,0.754089867063054,3918,91.2455334354262,88.2848392036753,27.3864216436958,27.3864216436958
"observed","mcdb","1485",TRUE,15,86,-99,"2134841",0.511627906976744,0.423117634605885,2669,0.125455169445188,0.769006052558929,3998,100,100,6.60330165082541,6.60330165082541
"observed","mcdb","1486",TRUE,24,226,-99,"952551278998",0.305309734513274,0.764001428296756,23,0.111790115670511,0.861273657296554,3999,99.7999499874969,99.7999499874969,14.1285321330333,14.1285321330333
"observed","mcdb","1487",TRUE,12,129,-99,"61472199",0.263565891472868,0.666687837408701,625,0.124529194314082,0.806326050717974,3999,97.8494623655914,97.4993748437109,10.2775693923481,10.2775693923481
"observed","mcdb","1488",TRUE,10,66,-99,"126299",0.196969696969697,0.784656796769852,2209,0.127625481290204,0.743035069306371,3943,92.2140502155719,89.3735734212528,30.9409079381182,30.9409079381182
"observed","mcdb","1489",TRUE,7,81,-99,"125104",0.358024691358025,0.607815079801871,3453,0.12810163724618,0.710706418420014,3955,99.4943109987358,99.3931731984829,13.9570164348925,13.9570164348925
"observed","mcdb","1490",TRUE,7,60,-99,"23961",0.15,0.889218595450049,174,0.13078855994152,0.661215535807011,3648,75.3289473684211,65.405701754386,65.625,65.5975877192982
"observed","mcdb","1491",TRUE,7,51,-99,"9953",0.137254901960784,0.870769230769231,2344,0.132612359719048,0.669620799882101,3269,68.1553992046497,55.2156622820434,60.6607525237076,60.6301621290915
"observed","mcdb","1492",TRUE,12,38,-99,"2063",0.105263157894737,0.786802030456853,1385,0.131787566311021,0.514221090000482,1766,44.3941109852775,23.1030577576444,44.2808607021518,43.9411098527746
"observed","mcdb","1493",TRUE,7,32,-99,"860",0.0625,0.926573426573427,436,0.136066176470588,0.563560012562962,850,14.5882352941176,2.58823529411765,89.0588235294118,88.8235294117647
"observed","mcdb","1494",TRUE,7,11,-99,"5",0,1,-99,0.0909090909090909,0.654736467236467,4,25,0,100,75
"observed","mcdb","1495",TRUE,5,20,-99,"84",0.25,0.734375,30,0.133132530120482,-Inf,83,96.3855421686747,92.7710843373494,40.9638554216867,39.7590361445783
"observed","mcdb","1496",TRUE,1,2,-99,"1",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"observed","mcdb","1497",TRUE,5,46,-99,"1898",0.0217391304347826,0.991554054054054,1627,0.133142316387151,0.511916441345072,1654,1.08827085852479,0,100,99.9395405078597
"observed","mcdb","1498",TRUE,7,107,-99,"596763",0.233644859813084,0.790353620399326,1446,0.127006106920394,0.759171278240307,3982,93.5208437970869,92.5414364640884,31.2908086388749,31.2908086388749
"observed","mcdb","1499",TRUE,8,44,-99,"5812",0.136363636363636,0.464285714285714,1305,0.135763472108156,0.688152234225153,2878,66.7129951355108,51.8763029881862,7.74843641417651,7.71369006254343
"observed","mcdb","1500",TRUE,7,29,-99,"522",0.137931034482759,0.694174757281553,168,0.132239062810246,0.373298355935463,521,71.0172744721689,45.6813819577735,32.6295585412668,32.4376199616123
"observed","mcdb","1501",TRUE,8,15,-99,"15",0.0666666666666667,0.894039735099338,11,0.119047619047619,-0.642709006388875,14,50,0,85.7142857142857,78.5714285714286
"observed","mcdb","1502",TRUE,4,10,-99,"9",0,1,-99,0.125,-0.0318775995246584,8,12.5,0,100,87.5
"observed","mcdb","1503",TRUE,1,2,-99,"1",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"observed","mcdb","1504",TRUE,5,28,-99,"291",0.0714285714285714,0.915730337078652,71,0.13423645320197,0.347043746451605,290,23.7931034482759,6.20689655172414,82.7586206896552,82.0689655172414
"observed","mcdb","1505",TRUE,6,40,-99,"1945",0.075,0.938144329896907,1367,0.132239952718676,0.471661811660645,1692,22.5768321513002,7.86052009456265,86.4657210401891,86.3475177304965
"observed","mcdb","1506",TRUE,4,13,-99,"18",0,1,-99,0.131221719457014,-0.183311225668375,17,5.88235294117647,0,100,94.1176470588235
"observed","mcdb","1507",TRUE,7,31,-99,"733",0.0645161290322581,0.944223107569721,3,0.132093890047477,0.525973119201342,727,18.4319119669876,3.30123796423659,91.6093535075653,91.1966987620358
"observed","mcdb","1508",TRUE,8,19,-99,"52",0.105263157894737,0.881918819188192,8,0.126934984520124,0.452006546070304,51,60.7843137254902,17.6470588235294,88.2352941176471,86.2745098039216
"observed","mcdb","1509",TRUE,5,13,-99,"18",0.0769230769230769,0.848484848484849,11,0.131221719457014,0.343233587651606,17,47.0588235294118,0,88.2352941176471,82.3529411764706
"observed","mcdb","1510",TRUE,4,5,-99,"1",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
